code,label,subcategory,feedback,criticality,organization,question,row_index
cm,Care received,Medication ,"Vaccinations, nurses, doctors",2,Trust A,Trust A - Q2,1744
mi,Communication,Amount/clarity of information,"Quick <informing?> N/a nurse who <?> my dressings, informative on dressings for me",2,Trust A,Trust A - Q2,1745
sa,Staff,Attitude Of Staff,Helpful staff,2,Trust A,Trust A - Q2,1746
mi,Communication,Amount/clarity of information,Explained everything clearly,2,Trust A,Trust A - Q2,1747
mm,Communication,Communication,"Very good communication, nice informative person. More than happy with Elderly RRLP Team",3,Trust A,Trust A - Q2,1748
mm,Communication,Communication,"Communicated well. Grace listened to me, kept me well informed, very ha[[y with RRLP",3,Trust A,Trust A - Q2,1749
cc,Care received,Care received,Happy with service. Has a CPN now & happy,2,Trust A,Trust A - Q2,1750
cs,Care received,Advice and support,"Advice given was invaluable to help care for mum. Faye (my contact) was brilliant with help, advice & information as well as sending me information. Thanks you all",4,Trust A,Trust A - Q2,1751
cs,Care received,Advice and support,All advice & understanding,3,Trust A,Trust A - Q2,1752
ss,Staff,Staff: General,"Kayleigh & Phil are brilliant, they have helped my daughter so much through her illness. Can't thank them enough",4,Trust A,Trust A - Q2,1753
mi,Communication,Amount/clarity of information,"Listening to us, providing the support we needed. Keeping in touch well, very caring & patient-centered",3,Trust A,Trust A - Q2,1754
mi,Communication,Amount/clarity of information,"Good listeners, barely have a break",3,Trust A,Trust A - Q2,1755
cc,Care received,Care received,"Always there to support, fast in picking up referrals & supporting the home, action completed have been very successful",3,Trust A,Trust A - Q2,1756
sa,Staff,Attitude Of Staff,The woman who did my CBT was very nice and understanding.,3,Trust A,Trust A - Q2,1757
sa,Staff,Attitude Of Staff,"Staff were very kind and helpful, and made it possible for me to go home.",3,Trust A,Trust A - Q2,1758
wa,Access,Time spent waiting for first appt/referral/service,"Everything was good, very quick access, staff were very supportive, and put me at ease throughout.",3,Trust A,Trust A - Q2,1759
cr,Care received,Rules/approach to care,I liked the telephone triage.,3,Trust A,Trust A - Q2,1760
ss,Staff,Staff: General,"My brother attends Horizon Day Centre. The staff are excellent in managing my brother, especially with a number of challenging needs due to Autism/Bipolar disorder. Additionally, my brother has Coeliac disease and this, in addition to the mental health, is another crucial element of my brothers management. The staff are excellent, at noticing any issues that may trigger a cycle of challenging mental health.  I see the staff as an extension of my family, and find it easy to discuss any matters relating to my brother.",4,Trust A,Trust A - Q2,1761
xn,Couldn't be improved,Nothing to improve,I can't think of anything good about my whole experience. It isn't worth the hassle dealing with such an incompetent team who make you feel worse. Never again!,3,Trust A,Trust A - Q2,1762
ap,Access,Provision of services,You seem to exist.,2,Trust A,Trust A - Q2,1763
mm,Communication,Communication,"Excellent emergency placement/support, whilst I was in hospital and the recovery time after operation. Horizon supported above and beyond to ensure my son had continued support throughout this difficult time. Horizon always supports me and my son with his hospital appointments. This really helps me and my son in case he gets anxious. Horizon always help my son understand what is going on, through accessible information-pictures, symbols, social stories.",4,Trust A,Trust A - Q2,1764
xn,Couldn't be improved,Nothing to improve,Absolutely nothing. The whole experience was very distressing.,3,Trust A,Trust A - Q2,1765
sp,Staff,Professionalism/Competence Of Staff,"The two Nurses, Neil & Tracey, are highly professional at what they have taught me. They made the sessions very enjoyable. Would Recommend them very highly.",4,Trust A,Trust A - Q2,1766
sa,Staff,Attitude Of Staff,"I slept very well every night of my stay on Kingsley ward (without medication). The food was very good, and the staff were very friendly and kind.",3,Trust A,Trust A - Q2,1767
cp,Care received,Physical care,"I feel my physical health has improved, and the team was very kind in offering help.",3,Trust A,Trust A - Q2,1768
sp,Staff,Professionalism/Competence Of Staff,"Everything from the first contact by phone, was superb, professional, super friendly and easily understood.",4,Trust A,Trust A - Q2,1769
ce,Care received,Emotional care,"The positive and helpful dialogue that I established with the Counsellor, which encouraged me to open up about my problems.",4,Trust A,Trust A - Q2,1770
cr,Care received,Rules/approach to care,"First class team! I was so impressed by the information and the instructions, which I found easy to follow. Best of all, the overall positive attitude to everything really raised my spirits, and enabled me to make progress. I was delighted that such a service was available, and it has made a great difference to my life.",4,Trust A,Trust A - Q2,1771
sp,Staff,Professionalism/Competence Of Staff,"Since I was discharged from hospital, I have received daily visits from the District Nurse Team. I have been impressed that all the nurses have shown a high level of professionalism and support for me. They explain how they are managing my wound and are encouraging me to make a full recovery. It's a daily visit I look forward to having.",3,Trust A,Trust A - Q2,1772
dp,Dignity,Involvement: Of Service Users/Patients,"Despite the barriers due to lockdown restrictions, I have received impeccable care and treatment from the podiatry team. I've been sent for investigations and the results have been reviewed promptly. I've had several treatment options and each one has been explained in great detail, and I was very involved in treatment planning. I have been given an abundance of information on my condition and I have been very well informed every step of the way. Every staff member I have come into contact with (podiatrists, podiatric surgeons and the team on the appointment line) have been kind, attentive and professional. I can't thank you all enough, you've been incredible.",4,Trust A,Trust A - Q2,1773
xn,Couldn't be improved,Nothing to improve,Nothing at all.,3,Trust A,Trust A - Q2,1774
sp,Staff,Professionalism/Competence Of Staff,The reception staff were always professional and kind when I rang the Hope Centre.,3,Trust A,Trust A - Q2,1775
sa,Staff,Attitude Of Staff,Politeness.,2,Trust A,Trust A - Q2,1776
sa,Staff,Attitude Of Staff,"I have been attending for 4 and a half years and I have no complaints. Everyone has been kind, I have seen a variety of different Podiatrists.",3,Trust A,Trust A - Q2,1777
mi,Communication,Amount/clarity of information,Information was delivered in an easy to understand manner. Time was taken to listen to our issues and answer our questions. Friendly and professional course leaders made even scary health complications seem manageable and/or avoidable.,3,Trust A,Trust A - Q2,1778
cc,Care received,Care received,"The staff were great at letting me go off for fresh air. I was able to get off the ward when I needed the break from the ward. The nursing staff were amazing at keeping me well, and sending me to the general hospital when I was very ill.",3,Trust A,Trust A - Q2,1779
ss,Staff,Staff: General,Nice people and pleasant to talk to.,3,Trust A,Trust A - Q2,1780
dp,Dignity,Involvement: Of Service Users/Patients,"I was included in all aspects of my care. I had the reasons behind each option explained, and was included in all decision making.",4,Trust A,Trust A - Q2,1781
cr,Care received,Rules/approach to care,"The way I wasn't rushed to tell my therapist anything I didn't want to, or wasn't ready to say, and I was made completely comfortable. I was told I can end sessions at any point and the information & advice was great it's really helped me",3,Trust A,Trust A - Q2,1782
cc,Care received,Care received,The simplicity of the course.,2,Trust A,Trust A - Q2,1783
sp,Staff,Professionalism/Competence Of Staff,"I found all the staff to be professional, friendly and helpful. They all work hard to make our stay as easy as possible. Single rooms for everyone is the way forward, as is the new building currently being discussed with en suites.",3,Trust A,Trust A - Q2,1784
dp,Dignity,Involvement: Of Service Users/Patients,"Very good with including me with my care and treatments, for example if I want to change my days activities it can always facilitated within reason.",3,Trust A,Trust A - Q2,1785
ss,Staff,Staff: General,Sarah was very patient and a good listener. Sarah was encouraging and supportive. I listened to each technique and developed as the weeks went by. I only needed 5 sessions to feel so much better.,3,Trust A,Trust A - Q2,1786
ml,Communication,Listening,"By listening and giving positive advice together with a concerned,  Understanding.
Excellent all round.",4,Trust A,Trust A - Q2,1787
cs,Care received,Advice and support,"Explanations given by the DESMOND team re: my type 2 diabetes, as to how to change my lifestyle habits around eating and exercise.",3,Trust A,Trust A - Q2,1788
cc,Care received,Care received,Phone answered quickly.,2,Trust A,Trust A - Q2,1789
sp,Staff,Professionalism/Competence Of Staff,"I had 3 x appointments with Dr Rita. I received follow-ups as agreed and this was accommodated to my needs, e.g. using alternatives to standard video calling software. I was provided with lots of insight and Rita ensured that I understood any complicated concepts by checking with me. I was also offered an additional appointment to cover additional questions that I had relating to diagnosis. Rita was extremely knowledgeable and she is a credit to your team/service.",4,Trust A,Trust A - Q2,1790
ss,Staff,Staff: General,The receptionists are lovely.  Phones answered quickly.,2,Trust A,Trust A - Q2,1791
ss,Staff,Staff: General,"They listened to me about my problems with continence. They explained how I could have improvements. They loaned me a stim machine and followed up with biofeedback machine to monitor my progress. They also supported me while I was trying to improve my continence. They were kind and supportive always and I was able to get support from them between appointments. The main nurse I saw was Vanessa who was always kind and supportive and gave me real hope that I would improve. I also saw Hayley a few times, who was also very good and kind and who referred me on to Vanessa to get more help with the stim machine.  Continence is difficult to talk about and makes a difference when ageing. I am 69 and active but my continence issues were depressing and made me dread getting older.",4,Trust A,Trust A - Q2,1792
cs,Care received,Advice and support,Encouraged me to get my jobs done.,3,Trust A,Trust A - Q2,1793
ss,Staff,Staff: General,"Lisa the activities coordinator was very good at keeping myself and other patients busy, she got us knitting, doing crafts and painting with water colours and even got me doing the Millbrook mile. She was very kind and went above and beyond her role on the ward.",4,Trust A,Trust A - Q2,1794
sa,Staff,Attitude Of Staff,The staff were very friendly and helpful with me.,3,Trust A,Trust A - Q2,1795
cc,Care received,Care received,Overall great service.,4,Trust A,Trust A - Q2,1796
xn,Couldn't be improved,Nothing to improve,Nothing. ,3,Trust A,Trust A - Q2,1797
ss,Staff,Staff: General,"The manager has been fair to me, helping me with leave. Helping me to understand situations.",3,Trust A,Trust A - Q2,1798
ee,Environment/ facilities,Environment/ facilities,Friendly environment. Could go outdoors for cigarettes. Food nice. Been able to go to shop and for walks to main hospital.,3,Trust A,Trust A - Q2,1799
sa,Staff,Attitude Of Staff,Huge thank you to Dr Croft and Dr Bohane (sorry if I spelt that wrong). Who have supported my family and I to get through some very rough times. I will always be thankful for your care and compassion.,4,Trust A,Trust A - Q2,1800
cc,Care received,Care received,Everything was fine.,3,Trust A,Trust A - Q2,1801
cc,Care received,Care received,Not sure but good service.,3,Trust A,Trust A - Q2,1802
ss,Staff,Staff: General,"When I went into the MH department, I was greeted by two staff members who have really supported me. And a lady called, Jo. They was much help.",4,Trust A,Trust A - Q2,1803
sp,Staff,Professionalism/Competence Of Staff,On time and professional. Both Dr Powar and Lucy provided a comfortable and safe environment for the appointment to take place. No ideas on how to...,3,Trust A,Trust A - Q2,1804
cc,Care received,Care received,Service excellent.,4,Trust A,Trust A - Q2,1805
